id_persona,area,sexo,edad,jefe_hogar,estado_civil,etnia,educacion,exp_potencial,salario,contrato,cotiza_pension,exp_cotiza
720393613,05,2,20,3,6,6,8,0,1100000,1,1,2
720393812,05,1,52,2,1,6,3,37,1e+06,1,1,15
720393813,05,1,25,3,6,6,5,8,1e+06,1,1,6
720393921,05,1,42,1,6,6,5,25,2e+06,2,2,
720394011,05,1,48,1,2,6,5,31,1200000,1,1,5
720394013,05,1,19,3,6,6,5,2,1100000,1,1,0
720394111,05,2,26,1,6,6,10,4,2200000,1,1,7
720394112,05,2,43,4,6,6,4,28,80000,2,2,
720394211,05,1,42,1,3,6,3,27,1.1e+07,2,1,20
720394212,05,2,40,2,3,6,5,23,388000,2,2,
720394311,05,1,25,1,2,6,5,8,1117172,1,1,6
720394511,05,2,33,1,2,6,9,13,450000,2,2,
720394612,05,1,33,2,2,6,5,16,1100000,1,1,3
720394712,05,2,53,2,3,6,8,33,6e+06,1,1,20
720394811,05,2,30,1,3,6,5,13,4e+05,2,2,
720394812,05,1,30,2,3,6,5,13,1e+06,1,1,12
720394911,05,2,46,1,6,6,10,24,3300000,1,1,28
720394912,05,2,26,3,6,6,10,4,8e+05,1,1,7
720395011,05,1,30,1,6,6,11,8,5400000,1,1,8
720395013,05,1,36,11,6,6,10,14,7e+06,1,1,10
720395014,05,1,29,11,6,6,10,7,2500000,1,1,6
720395111,05,1,44,1,3,6,5,27,1600000,1,1,14
720395112,05,2,42,2,3,6,5,25,266000,1,2,
720395113,05,1,23,3,6,6,5,6,1030000,1,1,2
720395114,05,1,19,3,6,6,5,2,1030000,1,1,0
720395211,05,1,49,1,3,6,11,27,6e+06,1,1,21
720395311,05,2,31,1,6,1,8,11,1100000,1,2,
720395313,05,1,19,6,6,1,5,2,1200000,1,2,
720395411,05,2,52,1,2,6,3,37,1200000,1,1,18
720395511,05,1,49,1,2,6,4,34,1100000,1,1,20
720395512,05,2,26,2,2,6,5,9,1e+06,1,1,7
720395612,05,2,65,3,6,6,11,43,5e+06,2,1,22
720395711,05,1,35,1,2,6,5,18,1500000,2,2,
720395712,05,2,46,2,2,6,10,24,2e+06,1,1,20
720395811,05,2,35,1,3,6,10,13,1700000,1,1,15
720395812,05,1,42,2,3,6,10,20,2200000,2,2,
720395912,05,1,49,3,6,6,9,29,3e+06,1,1,20
720396012,05,2,34,2,3,6,10,12,5e+06,1,1,6
720396112,05,2,45,3,6,6,6,28,350000,2,2,
720396121,05,1,47,1,2,6,5,30,1500000,1,1,12
720396125,05,2,74,5,5,6,3,59,350000,1,2,
720396126,05,2,35,13,4,6,4,20,1800000,1,1,4
720396211,05,2,51,1,2,6,8,31,1100000,2,2,
720396212,05,1,43,2,2,6,4,28,5e+05,2,2,
720396214,05,1,22,3,6,6,4,7,2e+05,2,2,
720396411,05,2,20,1,6,6,5,3,1900000,1,2,
720396511,05,1,35,1,2,5,10,13,1320000,1,1,5
720396512,05,2,38,2,2,6,10,16,1559441,1,1,5
720396516,05,1,40,9,2,6,10,18,1e+06,2,2,
720396713,05,2,32,3,6,5,10,10,1800000,1,1,2
720396813,05,2,28,3,6,6,10,6,1600000,1,1,3
720397012,05,2,22,3,6,6,10,0,2e+06,2,2,
720397111,05,2,58,1,4,6,3,43,2e+05,1,2,
720397112,05,1,33,3,6,6,5,16,1e+06,1,2,
720397113,05,2,28,3,4,6,4,13,1e+06,1,2,
720397211,05,1,37,1,2,6,9,17,2700000,1,1,23
720397411,05,2,45,1,4,6,8,25,8e+05,1,1,4
720397512,05,1,30,3,6,6,10,8,3e+06,1,1,8
720397611,05,2,34,1,3,6,11,12,6e+06,1,1,16
720397612,05,1,37,2,3,6,5,20,1e+06,2,2,
720397711,05,1,34,1,3,6,11,12,5e+06,1,1,11
720397712,05,2,30,2,3,6,11,8,2321000,1,1,5
720397812,05,1,38,3,6,6,5,21,1e+06,1,1,6
720397911,05,2,41,1,2,6,9,21,3e+06,1,1,1
720398011,05,2,48,1,4,5,4,33,8e+05,1,2,
720398017,05,1,40,6,6,5,4,25,1500000,1,2,
720398111,05,1,59,1,3,6,11,37,6e+06,2,1,28
720398112,05,2,54,2,3,6,10,32,4500000,1,1,29
720398213,05,1,33,3,6,6,11,11,7765000,1,1,11
720398311,05,2,38,1,2,6,5,21,1e+06,1,1,2
720398312,05,1,39,2,2,6,5,22,1e+06,1,1,15
720398411,05,1,37,1,3,1,5,20,1900000,1,1,10
720398415,05,1,27,9,6,1,5,10,1117172,1,1,5
720398512,05,1,33,3,6,6,9,13,8e+06,2,1,10
720398611,05,2,69,1,5,6,4,54,3e+05,1,3,
720398711,05,1,55,1,3,6,3,40,1200000,1,1,30
720398712,05,2,58,2,3,6,5,41,1700000,2,3,
720398713,05,2,26,3,6,6,10,4,9e+05,1,1,5
720398911,05,1,51,1,2,6,5,34,3e+06,2,1,20
720398912,05,2,48,2,2,5,5,31,150000,2,2,
720399011,05,1,63,1,3,6,4,48,1e+05,2,3,
720399012,05,2,56,2,3,6,5,39,1e+05,2,2,
720399113,05,1,19,3,6,6,5,2,1117172,1,1,0
720399211,05,2,43,1,3,6,5,26,1700000,1,2,
720399213,05,2,19,3,6,6,10,-3,1e+05,2,2,
720399311,05,1,47,1,3,6,5,30,2e+06,1,1,27
720399313,05,1,26,3,6,6,8,6,1117170,1,1,7
720399411,05,1,58,1,3,6,5,41,1300000,1,1,20
720399412,05,2,54,2,3,6,5,37,,2,2,
720399413,05,1,31,3,6,6,5,14,2e+05,2,2,
720399611,05,2,28,1,2,6,5,11,40000,1,2,
720399711,05,2,31,1,2,6,5,14,1250000,1,1,4
720399712,05,1,35,2,2,6,5,18,250000,2,2,
720399811,05,2,21,1,6,6,10,-1,1100000,1,1,0
720399812,05,1,56,4,4,6,5,39,3e+05,2,2,
720399911,05,1,52,1,3,6,4,37,1117170,1,1,25
720399912,05,2,48,2,3,6,5,31,1117170,1,1,7
720399913,05,2,28,3,6,6,10,6,1900000,1,1,5
720400011,05,1,50,1,3,6,8,30,1117170,1,1,22
720400012,05,2,20,3,6,6,5,3,1e+06,1,2,
720400111,05,1,30,1,6,6,5,13,1e+06,1,1,10
720400211,05,2,49,1,6,6,10,27,130000,1,2,
720400212,05,1,56,6,6,6,8,36,1850000,1,1,32
720400213,05,1,57,6,6,6,4,42,120000,1,2,
720400214,05,1,55,6,4,6,4,40,1e+06,1,1,20
720400215,05,1,42,6,4,6,3,27,1200000,1,1,26
720400216,05,2,44,6,6,6,5,27,1060000,1,2,
720400411,05,1,33,1,2,6,10,11,,2,1,11
720400412,05,2,33,2,2,6,10,11,1e+06,1,2,
720400511,05,1,43,1,3,6,5,26,3e+06,2,2,
720400513,05,1,19,3,6,6,5,2,1400000,1,1,0
720400611,05,1,54,1,2,5,3,39,0,2,2,
720400612,05,2,46,2,2,6,11,24,3e+06,2,2,
720400811,05,2,31,1,6,6,10,9,3688000,1,1,7
720400911,05,1,24,1,2,6,5,7,4e+06,2,2,
720400912,05,2,20,2,2,6,5,3,1800000,2,2,
720401011,05,1,70,1,3,6,9,50,1020000,1,3,
720401012,05,2,59,2,3,6,9,39,1020000,1,2,
720401013,05,2,28,3,6,6,10,6,3e+06,2,1,7
720401014,05,1,26,3,6,6,9,6,4500000,2,1,4
720401111,05,1,40,1,6,6,5,23,4e+05,2,2,
720401211,05,2,70,1,3,6,3,55,2e+05,2,2,
720401311,05,1,68,1,3,6,3,53,3e+06,2,3,
720401313,05,1,35,3,6,6,5,18,1400000,1,1,12
720401314,05,2,42,3,4,6,10,20,4350000,1,1,18
720401412,05,1,27,3,6,6,5,10,1e+06,1,1,5
720401511,05,1,52,1,3,6,9,32,0,2,1,25
720401512,05,2,57,2,3,6,10,35,,2,2,
720401811,05,1,55,1,3,6,10,33,5e+06,1,1,22
720401812,05,2,35,2,3,6,10,13,1900000,1,1,8
720401911,05,2,51,1,4,6,10,29,3200000,1,1,23
720401912,05,2,28,3,6,6,10,6,3e+06,2,1,6
720402011,05,1,64,1,2,6,5,47,1e+06,1,1,36
720402111,05,1,48,1,2,6,5,31,1200000,2,2,
720402211,05,2,46,1,1,6,4,31,1500000,1,2,
720402212,05,1,37,2,1,6,5,20,1300000,2,2,
720402213,05,2,24,3,6,6,5,7,2900000,1,1,2
720402311,05,2,37,1,6,6,5,20,1117140,1,1,20
720402312,05,1,20,3,6,6,5,3,1e+06,1,1,1
720402313,05,1,46,6,3,6,5,29,1e+06,1,1,20
720402411,05,1,45,1,6,6,5,28,2e+06,2,2,
720402611,05,1,65,1,4,6,5,48,1800000,2,2,
720593514,05,1,37,3,6,6,5,20,1e+06,1,1,15
720593711,05,2,56,1,2,6,4,41,130000,2,2,
720593712,05,1,60,2,2,6,3,45,1200000,1,2,
720593713,05,1,23,3,6,6,5,6,8e+05,2,2,
720593715,05,1,21,7,1,6,4,6,1250000,1,1,2
720593811,05,1,58,1,4,6,4,43,1600000,1,2,
720593911,05,1,36,1,2,6,3,21,1200000,1,2,
720593912,05,2,33,2,2,6,5,16,660000,1,2,
720594011,05,2,50,1,4,6,5,33,1e+06,1,2,
720594111,05,2,58,1,2,6,3,43,,2,2,
720594112,05,1,51,2,2,6,4,36,8e+05,2,1,10
720594113,05,1,29,3,6,6,5,12,1e+06,1,1,8
720594211,05,1,45,1,2,6,8,25,1e+06,1,1,10
720594212,05,2,44,2,2,6,5,27,1e+06,1,1,5
720594311,05,2,38,1,4,6,5,21,6e+05,2,2,
720594411,05,2,70,1,6,6,4,55,30000,2,2,
720594412,05,1,43,3,4,6,5,26,5e+05,2,2,
720594512,05,1,37,3,4,6,5,20,3422000,1,1,17
720594611,05,2,52,1,2,6,8,32,5e+06,1,1,29
720594612,05,1,42,2,2,6,4,27,1482000,1,1,18
720594711,05,1,36,1,2,6,5,19,1500000,2,2,
720594712,05,2,30,2,2,6,5,13,,2,2,
720594811,05,1,38,1,1,6,5,21,1e+06,1,1,8
720594812,05,2,44,2,1,6,10,22,3e+06,2,1,10
720595111,05,1,59,1,3,6,5,42,840000,2,1,28
720595112,05,2,41,2,3,6,5,24,840000,2,2,
720595311,05,1,70,1,3,6,5,53,120000,2,2,
720595313,05,1,34,3,6,6,5,17,4e+05,2,2,
720595411,05,1,44,1,6,6,10,22,3500000,1,1,21
7205955111,05,1,40,8,6,6,5,23,1e+06,1,1,16
720595513,05,1,69,7,2,5,3,54,1e+06,1,2,
720595514,05,1,29,8,6,5,5,12,1e+06,1,1,5
720595517,05,2,56,3,6,5,4,41,360000,1,2,
720595518,05,1,29,8,6,6,4,14,1e+06,1,2,
720595519,05,2,35,8,6,6,4,20,1e+06,1,1,4
720595611,05,1,62,1,4,6,5,45,1200000,2,2,
720595811,05,1,73,1,3,6,4,58,6e+05,2,2,
720595813,05,1,44,3,6,6,5,27,9e+05,1,2,
720596111,05,1,50,1,2,6,3,35,1300000,1,1,20
720596112,05,2,53,2,2,6,4,38,2e+05,1,2,
720596212,05,1,42,2,1,6,5,25,5e+05,2,2,
720596311,05,1,50,1,2,6,1,35,360000,2,2,
720596411,05,2,30,1,6,6,4,15,2e+05,1,2,
720596512,05,1,45,3,6,6,5,28,8e+05,2,2,
720596711,05,1,31,1,2,6,9,11,1500000,1,1,8
720596712,05,2,34,2,2,6,5,17,1e+06,1,1,4
720596811,05,2,33,1,6,6,11,11,3100000,1,1,8
720596912,05,2,60,2,3,6,9,40,2300000,1,1,37
720596913,05,1,33,3,6,6,10,11,3e+06,1,1,5
720597211,05,1,41,1,3,6,9,21,6e+06,1,2,
720597212,05,2,42,2,3,6,8,22,3e+06,2,1,20
720597311,05,1,54,1,3,6,5,37,1500000,1,1,36
720597312,05,2,54,2,3,6,9,34,2e+06,1,1,32
720597412,05,1,37,3,6,6,3,22,6e+05,2,2,
720597511,05,2,56,1,4,6,5,39,1700000,1,1,20
720597512,05,2,28,3,1,6,9,8,1650000,1,1,3
720597513,05,1,28,7,1,6,9,8,2500000,2,1,6
720597711,05,1,43,1,2,6,5,26,1e+06,1,1,6
720597812,05,1,31,2,1,6,11,9,2500000,1,1,6
720597911,05,2,29,1,2,6,8,9,1e+06,1,1,14
720598012,05,1,37,2,2,6,3,22,960000,1,2,
720598111,05,2,57,1,5,6,4,42,1e+06,1,2,
720598313,05,2,27,3,6,6,9,7,1e+06,1,1,9
720598411,05,2,38,1,6,6,11,16,5700000,1,1,18
720598611,05,2,42,1,4,5,5,25,1200000,1,1,12
720598613,05,1,22,3,4,5,5,5,4e+05,2,2,
720598614,05,1,49,6,2,5,1,34,1e+06,1,1,8
720598811,05,2,48,1,4,6,5,31,3e+05,2,2,
720598813,05,2,28,3,4,6,9,8,1480000,1,1,8
720598911,05,2,49,1,2,6,3,34,1117170,1,1,18
720598912,05,1,49,2,2,6,9,29,1100000,1,1,20
720599011,05,1,58,1,3,6,11,36,1100000,1,1,30
720599012,05,2,54,2,3,6,10,32,5e+06,1,2,
720599013,05,1,22,3,6,6,8,2,1100000,1,1,1
720599014,05,1,19,3,6,6,8,-1,1100000,1,1,1
720599015,05,1,18,3,6,6,5,1,1100000,1,1,0
720599111,05,2,60,1,4,6,11,38,1100000,1,1,35
720599211,05,1,41,1,3,6,5,24,4e+06,1,3,
720599212,05,2,43,2,3,6,9,23,5700000,1,1,25
720599311,05,1,39,1,2,6,5,22,1200000,2,1,15
720599312,05,2,34,2,2,6,5,17,1e+06,1,1,10
720599511,05,2,30,1,2,6,5,13,7e+05,2,2,
720599512,05,2,25,2,2,6,5,8,1100000,1,2,
720599611,05,2,81,1,5,6,4,66,0,2,2,
720599711,05,2,27,1,1,6,9,7,1300000,1,1,8
720599712,05,1,29,2,1,6,5,12,1e+06,1,1,4
720599714,05,1,51,4,4,6,3,36,1200000,1,1,15
720599911,05,2,47,1,2,6,10,25,1e+06,1,1,25
720600111,05,2,36,1,6,5,8,16,1e+06,1,1,3
720600213,05,2,21,9,6,6,9,1,1e+06,1,1,2
720600311,05,1,43,1,2,6,5,26,1e+06,1,2,
720600312,05,2,30,2,2,6,5,13,320000,1,1,6
720600411,05,1,33,1,2,6,5,16,2e+06,2,2,
720600412,05,2,39,2,2,6,9,19,2e+06,1,1,18
720600613,05,1,31,9,6,6,5,14,1e+06,1,1,0
720600712,05,2,29,3,6,6,10,7,4800000,1,1,5
720600811,05,1,63,1,4,6,5,46,1e+06,2,3,
720600812,05,1,28,3,6,6,8,8,1e+06,1,1,2
720600813,05,1,19,9,6,6,5,2,1e+06,2,2,
720600911,05,2,34,1,6,6,9,14,8e+05,2,2,
720600915,05,2,56,4,4,6,5,39,1200000,1,2,
720601011,05,2,53,1,4,6,9,33,1e+06,1,1,9
720601012,05,2,28,3,6,6,10,6,1e+06,1,1,5
720601111,05,1,31,1,2,1,3,16,1500000,2,2,
720601112,05,2,28,2,2,1,4,13,1500000,2,2,
720601211,05,1,33,1,2,6,5,16,6e+06,2,2,
720601311,05,2,49,1,5,6,4,34,1e+06,1,1,3
720601312,05,1,18,3,6,6,5,1,1e+06,1,1,0
720601313,05,1,17,3,6,6,4,2,1e+06,1,1,0
720601411,05,1,64,1,6,6,1,49,19000,2,2,
720601511,05,2,36,1,2,6,5,19,8e+05,1,1,14
720601512,05,1,44,2,2,6,5,27,1e+06,1,1,20
720601711,05,1,26,1,2,6,10,4,1680000,1,1,1
720601712,05,2,25,2,2,6,5,8,1680000,1,1,1
720601811,05,2,30,1,6,6,5,13,1e+06,1,2,
720601812,05,1,28,6,6,6,4,13,8e+05,2,2,
720602111,05,2,37,1,2,6,5,20,1200000,2,2,
720602313,05,2,56,3,4,6,10,34,1500000,1,1,31
720602411,05,1,57,1,3,6,10,35,3e+06,2,1,23
720602511,05,1,37,1,6,6,12,15,5e+06,1,1,15
720602611,05,1,36,1,4,6,10,14,4e+06,1,1,12
720602711,05,2,47,1,3,6,10,25,3e+06,1,1,18
720602712,05,1,57,2,3,6,9,37,2500000,1,1,22
720922412,05,1,27,3,6,6,5,10,6e+06,2,1,10
720922511,05,2,47,1,6,6,5,30,1900000,1,2,
720922611,05,2,59,1,2,6,3,44,2e+05,2,2,
720922811,05,1,22,1,1,6,12,0,5500000,1,1,1
720922812,05,2,23,2,1,6,10,1,2650000,1,1,0
720922911,05,2,54,1,6,6,5,37,1700000,1,1,10
720922912,05,1,29,3,6,6,10,7,3e+05,2,2,
720923111,05,1,56,1,4,6,3,41,1e+06,2,2,
720923211,05,1,38,1,2,6,9,18,,2,1,20
720923212,05,2,40,2,2,6,9,20,2e+06,1,1,22
720923311,05,1,33,1,3,6,5,16,1100000,1,1,8
720923411,05,1,39,1,6,5,5,22,1350000,1,1,7
720923511,05,1,43,1,3,6,10,21,7e+06,1,1,16
720923512,05,2,43,2,3,6,11,21,3500000,1,1,22
720923611,05,2,47,1,4,6,9,27,5e+05,2,2,
720923612,05,1,20,3,6,6,5,3,1500000,2,2,
720923711,05,1,46,1,3,6,9,26,1e+06,2,1,26
720923712,05,2,49,2,3,6,5,32,1e+06,1,1,26
721237011,05,1,63,1,3,6,11,41,7e+06,1,1,21
721237012,05,2,58,2,3,6,11,36,3e+06,1,3,
721237013,05,2,28,3,4,6,10,6,5032000,1,1,4
721237112,05,2,41,3,6,6,10,19,1200000,1,1,0
721237211,05,2,41,1,6,6,8,21,1500000,1,1,13
721237311,05,2,31,1,6,6,8,11,4e+06,1,1,5
721237611,05,1,50,1,3,6,10,28,1.3e+07,1,1,26
721237612,05,2,47,2,3,6,10,25,4e+06,1,1,20
721237711,05,2,51,1,3,6,10,29,2e+06,1,1,15
721237712,05,1,54,2,3,6,10,32,1e+07,1,1,30
721237715,05,2,50,10,6,6,3,35,1200000,1,1,10
721237812,05,1,42,3,2,6,5,25,1800000,1,1,23
721237813,05,2,40,7,2,6,5,23,6e+05,2,2,
721237814,05,1,30,9,6,6,8,10,1e+06,1,1,11
721238111,05,1,36,1,2,6,5,19,1e+06,1,1,20
721238211,05,1,30,1,6,6,9,10,2600000,1,1,7
721238212,05,1,35,6,6,6,5,18,1300000,1,1,14
721238311,05,1,57,1,2,6,12,35,4950000,1,3,
721238312,05,2,40,2,2,6,8,20,2700000,1,1,10
721238611,05,1,35,1,2,6,9,15,1700000,1,1,12
721238711,05,2,23,1,1,6,10,1,2500000,1,1,1
721238712,05,1,24,2,1,6,10,2,2e+06,2,2,
721238813,05,2,42,3,6,6,10,20,3500000,1,1,17
721238814,05,2,46,3,6,6,10,24,1900000,1,1,18
721238911,05,1,48,1,3,6,8,28,2e+06,2,1,7
721238912,05,2,42,2,3,6,5,25,0,2,1,7
721239011,05,1,55,1,3,6,11,33,5500000,1,1,30
721239012,05,2,57,2,3,6,12,35,5400000,1,1,23
721239013,05,1,25,3,6,6,10,3,2800000,1,1,2
721239113,05,1,22,3,6,6,5,5,1100000,1,1,2
721239211,05,2,38,1,4,6,5,21,1100000,1,1,15
721239212,05,2,20,3,6,6,8,0,1100000,1,1,0
721239311,05,1,57,1,4,6,3,42,1300000,2,2,
721239312,05,1,32,3,6,6,5,15,1.1e+07,2,2,
721239313,05,1,30,3,6,6,8,10,1100000,2,2,
721239314,05,2,34,3,6,6,5,17,1100000,1,1,12
721239511,05,1,54,1,4,6,3,39,1117172,1,1,20
721239711,05,1,41,1,4,6,10,19,7e+05,2,1,4
721239811,05,2,35,1,6,6,5,18,1e+06,1,1,3
721240011,05,1,52,1,4,6,12,30,4e+06,1,1,12
721240112,05,2,56,6,6,6,9,36,1460000,1,1,21
721240113,05,1,53,6,6,6,3,38,1500000,2,2,
721240212,05,2,40,3,6,6,8,20,1e+06,1,1,10
721240213,05,1,30,8,6,6,4,15,1200000,1,1,9
721240311,05,1,44,1,6,6,6,27,1400000,1,1,21
721240411,05,1,42,1,3,6,5,25,1400000,1,1,12
721240611,05,1,59,1,3,6,5,42,9e+05,2,1,20
721240612,05,2,65,2,3,6,9,45,2e+05,2,3,
721240712,05,2,34,3,4,6,5,17,1e+06,1,1,9
721240716,05,2,32,3,6,6,8,12,1e+06,1,1,10
721240718,05,2,28,3,6,6,5,11,1e+06,1,1,72
721240911,05,2,61,1,4,6,3,46,350000,2,2,
721241111,05,2,29,1,2,6,9,9,1560000,1,1,7
721241112,05,1,30,2,2,6,9,10,3e+06,2,1,10
721241113,05,1,66,4,5,6,3,51,2e+06,2,3,
721241211,05,1,69,1,2,6,5,52,1e+06,1,3,
721241212,05,2,61,2,2,6,5,44,1200000,1,2,
721241312,05,1,48,3,4,6,3,33,1e+06,1,2,
721241411,05,1,46,1,3,6,11,24,1.2e+07,1,1,18
721241414,05,2,41,10,6,6,4,26,2e+06,1,1,5
721241511,05,2,70,1,5,6,10,48,4e+06,1,1,4
721241512,05,2,33,3,6,6,12,11,4697624,2,1,11
721241611,05,1,61,1,3,6,12,39,1.4e+07,1,1,26
721241613,05,1,25,3,6,6,10,3,3e+06,1,1,2
721241615,05,2,36,10,6,6,5,19,1900000,1,1,11
721241711,05,1,48,1,4,6,4,33,1200000,1,1,28
721242017,05,2,48,10,3,6,4,33,2e+06,1,2,
721242018,05,2,15,10,6,6,3,0,1400000,1,2,
721242111,05,1,44,1,3,6,10,22,6e+06,2,1,10
721242112,05,2,40,2,3,6,10,18,6800000,1,1,8
721242511,05,1,79,1,3,6,5,62,750000,2,2,
721242512,05,2,75,2,3,6,4,60,750000,2,2,
721242513,05,2,55,3,5,6,9,35,3e+06,2,1,6
721242711,05,2,46,1,2,6,4,31,1e+06,2,2,
721242712,05,1,59,2,2,5,3,44,2e+06,1,1,25
721242911,05,1,39,1,3,5,5,22,3e+06,2,1,0
721243011,05,2,46,1,4,6,10,24,0,2,1,18
721243113,05,2,57,6,3,6,4,42,1e+06,1,1,7
721243114,05,1,50,9,3,6,5,33,1e+06,1,1,15
721243612,05,2,30,3,6,6,10,8,8e+05,1,1,5
721243811,05,2,51,1,4,6,5,34,1e+06,1,1,25
721243911,05,1,62,1,3,6,10,40,4e+06,1,3,
721243913,05,2,29,3,6,6,10,7,4e+06,1,1,5
721243914,05,1,25,3,6,6,10,3,4e+06,1,1,4
721244111,05,1,45,1,3,6,5,28,2e+06,1,1,18
721244112,05,2,41,2,3,6,5,24,1e+06,2,1,7
721244113,05,2,21,3,6,6,8,1,1e+05,2,2,
721244311,05,2,73,1,5,6,1,58,1e+05,2,3,
721244312,05,1,39,3,6,6,5,22,6e+05,1,2,
721244411,05,1,35,1,6,6,5,18,6500000,1,1,8
721244511,05,1,68,1,2,6,5,51,1600000,2,2,
721244512,05,2,41,2,2,6,12,19,1e+07,1,1,12
721244611,05,1,37,1,6,6,12,15,6e+06,1,1,16
721244711,05,1,46,1,3,6,5,29,1e+06,1,1,23
721244712,05,2,41,2,3,6,5,24,0,2,2,
721244811,05,1,61,1,2,6,5,44,1300000,1,1,30
721245011,05,2,29,1,6,6,10,7,9e+05,2,2,
721245111,05,1,33,1,2,6,3,18,1500000,2,1,7
721245211,05,2,53,1,6,6,8,33,1e+06,1,1,18
721245212,05,2,28,3,6,6,10,6,5100000,1,1,9
721245313,05,1,49,3,6,6,9,29,1600000,1,1,21
721245314,05,2,52,3,3,6,9,32,1748000,1,1,24
721245315,05,1,57,7,3,6,10,35,5500000,1,1,24
721245413,05,1,20,3,6,6,5,3,1200000,1,1,1
721245421,05,1,76,1,6,6,3,61,4e+05,2,2,
721245511,05,2,45,1,2,6,5,28,1e+06,1,1,15
721245512,05,1,54,2,2,6,8,34,1500000,2,2,
721245611,05,1,21,1,6,6,5,4,1e+06,1,1,2
721245712,05,1,56,13,4,6,8,36,1800000,1,3,
721245811,05,2,40,1,4,6,4,25,120000,2,2,
721245912,05,2,28,3,1,6,10,6,1800000,1,1,10
721245913,05,1,32,7,1,6,9,12,2200000,1,1,13
721246011,05,1,59,1,2,6,3,44,1400000,1,1,26
721246111,05,1,62,1,2,6,3,47,1200000,1,1,20
721246211,05,1,57,1,2,6,3,42,1e+06,1,1,30
721246212,05,2,54,2,2,6,5,37,1117172,1,1,12
721246311,05,1,30,1,2,6,9,10,1120000,1,1,8
721246411,05,1,48,1,3,6,10,26,3500000,2,2,
721246412,05,2,47,2,3,6,9,27,2e+06,2,2,
721246511,05,1,42,1,3,6,5,25,1660000,1,1,14
721246512,05,2,39,2,3,6,10,17,2130000,1,1,12
721246515,05,2,64,5,4,6,4,49,1200000,1,2,
721246611,05,1,51,1,4,6,5,34,1320000,1,1,28
721246711,05,1,53,1,2,6,8,33,1700000,1,1,22
721246712,05,2,46,2,2,6,5,29,1700000,1,2,
721246811,05,1,24,1,1,5,5,7,1200000,2,2,
721246812,05,2,25,2,1,6,10,3,1300000,2,2,
721247112,05,2,38,3,6,6,4,23,1e+06,1,1,16
721247211,05,2,40,1,6,6,5,23,1e+06,1,1,15
721247311,05,1,31,1,2,6,4,16,7e+05,2,2,
721247411,05,1,28,1,6,6,9,8,1e+06,1,1,8
721247511,05,1,27,1,2,6,4,12,1e+06,1,1,4
721247512,05,2,26,2,2,6,5,9,1e+06,1,1,2
721247611,05,1,23,1,2,6,5,6,1e+06,1,1,3
721247811,05,1,25,1,2,6,5,8,1e+06,1,1,7
721248011,05,1,38,1,2,6,3,23,1e+06,1,1,20
721248012,05,2,38,2,2,6,8,18,432000,1,2,
721248212,05,1,42,3,6,6,9,22,5e+05,2,2,
721248413,05,1,39,3,6,6,5,22,1e+06,1,1,14
721248513,05,2,34,3,6,6,1,19,1e+05,2,2,
721248521,05,2,26,1,6,6,9,6,1200000,1,1,8
721248611,05,2,46,1,2,5,4,31,1180000,1,1,12
721248612,05,1,51,2,2,5,3,36,1200000,1,2,
721248613,05,1,23,3,6,5,4,8,1e+06,1,1,2
721248614,05,2,24,3,1,5,8,4,5e+05,2,2,
721248615,05,1,23,7,1,5,8,3,1120000,1,1,3
721248712,05,2,52,2,3,6,3,37,792000,1,2,
721248713,05,2,33,3,6,6,8,13,940000,1,2,
721248714,05,1,25,3,6,6,5,8,1200000,1,1,4
721248811,05,2,50,1,2,6,3,35,1e+06,1,1,12
721248911,05,1,35,1,6,6,5,18,1e+06,1,1,15
721249011,05,2,29,1,6,6,5,12,1080000,1,1,10
721249111,05,1,41,1,6,6,5,24,1200000,1,1,20
721249211,05,2,53,1,4,6,4,38,6e+05,2,2,
721249212,05,1,21,3,6,6,5,4,1e+06,1,1,0
721249213,05,2,19,3,6,6,5,2,1e+06,1,1,0
721249311,05,1,65,1,6,6,3,50,180000,2,2,
721249513,05,2,27,3,6,6,10,5,2200000,1,1,2
721249611,05,2,33,1,3,6,11,11,3500000,1,1,7
721249711,05,1,59,1,2,6,5,42,7e+05,2,2,
721249712,05,2,50,2,2,6,5,33,320000,1,2,
721249911,05,2,47,1,2,6,4,32,70000,2,2,
721249912,05,2,35,2,2,6,4,20,70000,2,2,
721249913,05,1,16,13,6,6,3,1,,2,2,
721250011,05,2,66,1,3,6,3,51,120000,1,2,
721250013,05,1,42,3,4,6,3,27,1e+05,2,2,
721250111,05,1,55,1,4,6,8,35,1e+06,2,2,
721250211,05,2,58,1,2,6,3,43,280000,2,2,
721250212,05,1,54,2,2,6,3,39,1e+06,1,2,
721250411,05,2,29,1,5,6,4,14,1e+06,1,2,
721250511,05,1,22,1,2,6,5,5,1800000,1,2,
721250611,05,2,25,1,6,6,8,5,1500000,1,1,4
721250711,05,2,28,1,3,6,9,8,1e+06,1,1,8
721250712,05,1,37,2,3,6,9,17,1600000,1,1,17
721250811,05,2,70,1,5,6,3,55,2e+05,2,2,
721250812,05,1,37,3,2,6,4,22,3e+05,2,2,
721250912,05,1,43,2,2,6,3,28,1300000,2,2,
721251011,05,1,57,1,3,6,3,42,1100000,2,1,4
721251013,05,1,28,3,6,6,5,11,1700000,2,2,
721251111,05,1,28,1,4,6,4,13,1500000,2,2,
721251311,05,2,64,1,5,6,1,49,1200000,1,1,23
